120	666	gamma	(23737.886000162245, -217.6523831131126, 0.009377296514478956)
121	667	gamma	(3021.5781599257507, -75.12992149180303, 0.02646958478284106)
122	668	gamma	(296.0725690192903, -20.409718352788104, 0.08546609995171445)
123	669	lognorm	(0.033958894035816777, -38.53794031828885, 43.34900305712951)
124	670	weibull_min	(2.6984819267754334, 1.1341272982203625, 4.195480687962522)
125	671	gamma	(14942.40828805964, -168.63769656166335, 0.011620196328401153)
126	672	gamma	(83.1781961679977, -8.94898450962906, 0.16506558256749634)
127	673	lognorm	(0.058420093047492, -20.22174482179247, 25.08664350655136)
128	674	lognorm	(0.055788982013533744, -22.78786514594081, 27.675006803110698)
129	675	lognorm	(0.03632034187669035, -39.69423374938573, 44.567648949589824)
130	676	lognorm	(0.014221648376885047, -97.86916033035146, 102.69468340791622)
131	677	lognorm	(0.053598501199194015, -21.6319818050097, 26.5152044563911)
132	678	lognorm	(0.01846118611471673, -73.08288692553796, 78.01053022308798)
133	679	lognorm	(0.026410482700596705, -48.8123741633123, 53.733477316949504)
134	680	lognorm	(0.036242187940328935, -37.77960796499373, 42.663788483562634)
135	681	lognorm	(0.0441727897814974, -29.172128234611066, 34.02138001527707)
136	682	gamma	(63453.9870260702, -375.9468581375353, 0.0060027943185687735)
137	683	lognorm	(0.07135593031481222, -15.631385289610972, 20.546254638541487)
138	684	lognorm	(0.10236660167048144, -9.32864069428474, 14.194750698006423)
139	685	weibull_min	(3.4327295086992153, 0.23749971632835382, 5.232951692886578)
140	686	lognorm	(0.08002132779333102, -13.313159979878883, 18.105687709121703)
141	687	lognorm	(0.03844791768032615, -35.60476450517653, 40.372125488048454)
142	688	lognorm	(0.026878161232591298, -51.09460657468993, 55.961973202733034)
143	689	gamma	(94058.78548002287, -454.85235312954916, 0.0048881353484761005)
144	690	lognorm	(0.0863879406379488, -11.579748712768012, 16.380831843741653)
145	691	gamma	(74045.26124746024, -398.1023957560808, 0.005442846121205677)
146	692	gamma	(139.3900188200656, -12.224781275744823, 0.12219889825433863)
147	693	lognorm	(0.041537399602323374, -30.657057177880752, 35.49682140482567)
148	694	gamma	(99.91571501005015, -10.32928153822689, 0.1521822522279992)
149	695	lognorm	(0.08492198035603371, -12.55170707386089, 17.28554544685433)
150	696	gamma	(113.90510324250505, -10.165724395629624, 0.13082968029515774)
151	697	lognorm	(0.11333270417003749, -7.521529999132773, 12.318848923450773)
152	698	lognorm	(0.11775454873272063, -7.446448595840259, 12.293451660891513)
153	699	gamma	(22.22093676742883, -2.3889735159522663, 0.323049966377848)
154	700	lognorm	(0.044525844681294474, -28.175430822958326, 32.92556807994214)
155	701	gamma	(35741.70633948683, -275.80977690196727, 0.007854601378841895)
156	702	lognorm	(0.0712438568332377, -14.776343849092356, 19.610559935793702)
157	703	lognorm	(0.010280873193115228, -132.08828617345353, 136.96155049031506)
158	704	lognorm	(0.04939597258026041, -24.46782543447253, 29.32187636095749)
159	705	gamma	(1326.523053503127, -49.488259980488735, 0.04102395306991857)
160	706	lognorm	(0.017328688420624794, -79.98461648313872, 84.8767149640172)
161	707	lognorm	(0.05927649447133239, -21.479659586712955, 26.417833127998822)
162	708	gamma	(297.3369249468698, -20.32517344035235, 0.08468320054338963)
163	709	gamma	(151.3619473339596, -12.308365515401519, 0.11432334141104053)
164	710	gamma	(5509.154725070424, -101.03388424137489, 0.019228882802001745)
165	711	lognorm	(0.037479029195197355, -33.61738323933175, 38.415326610679784)
166	712	lognorm	(0.012963888125571886, -102.42978703501433, 107.30048509271603)
167	713	gamma	(217.86975196547445, -16.47089730263502, 0.09782491990212087)
168	714	lognorm	(0.047706844733830904, -24.83565355983509, 29.729071003423314)
169	715	lognorm	(0.019071338700969567, -74.94691920822267, 79.87469162603918)
170	716	lognorm	(0.04358087542916982, -28.282351218370735, 33.15840026208428)
171	717	gamma	(2956.309643388042, -71.02266720767676, 0.025711815217352108)
172	718	weibull_min	(3.1137835931315876, 0.682812640001892, 4.6969412849230245)
173	719	lognorm	(0.008442047915320113, -166.40954214061196, 171.16091642619102)
174	720	gamma	(312816.271698566, -809.0398157175905, 0.002602073871340548)
175	721	gamma	(7273.530539729509, -118.73444778481212, 0.016992804448279733)
176	722	lognorm	(0.0263673302709429, -51.97856487328015, 56.743987329595726)
177	723	weibull_min	(3.5836495921971716, 0.2095874279810902, 5.2288380962418)
178	724	lognorm	(0.009727137326221496, -147.26874983542808, 152.09596650638684)
179	725	lognorm	(0.009731843148114046, -139.92617629914457, 144.82993961456805)
180	726	gamma	(11923.690197154934, -151.65555148520104, 0.01312946836506107)
181	727	gamma	(60.12650528640252, -6.0068001284756996, 0.18101940208455544)
182	728	lognorm	(0.039169285664775344, -31.710933051563437, 36.550429587361435)
183	729	weibull_min	(3.5532003352435595, 0.274238030257028, 5.250470443866954)
184	730	lognorm	(0.009610358474114854, -134.95566024691408, 139.77196079216236)
185	731	gamma	(79.64261568894929, -7.864173995809085, 0.1588998231591916)
186	732	lognorm	(0.016410933358100017, -86.87433400164451, 91.61252298643586)
187	733	lognorm	(0.03881255154391755, -34.90380846610232, 39.66970423907941)
188	734	gamma	(6462.160237374603, -108.17247654522559, 0.017512272128270556)
189	735	gamma	(477.54110085182606, -26.820811436902957, 0.06624747925969593)
190	736	gamma	(171.4682784144522, -14.263764682386514, 0.11164995335077597)
191	737	gamma	(13993.726108005816, -170.09824481332714, 0.012491638310078504)
192	738	lognorm	(0.012761498191210963, -115.58746998097615, 120.54404138226045)
193	739	gamma	(132.04348077159278, -11.538565444997563, 0.12441675696877716)
194	740	lognorm	(0.06353612477168856, -15.748682764092603, 20.640703222066364)
195	741	lognorm	(0.019293968894807986, -71.79086180447933, 76.79090651913641)
196	742	lognorm	(0.008618141520415241, -163.35420242593125, 168.23874101187425)
197	743	lognorm	(0.008132302017825194, -160.81309879962896, 165.61902299835737)
198	744	gamma	(5517.100559920624, -101.7787702550668, 0.019337187209126708)
199	745	lognorm	(0.012907891742190314, -110.28677888373727, 115.23231738515784)
200	746	lognorm	(0.0357652396236218, -32.90832741216712, 37.69688937287935)
201	747	weibull_min	(4.752101052417693, -1.2538038407565049, 6.8056312572189475)
202	748	lognorm	(0.01619914857124758, -79.37844541044157, 84.28360182134443)
203	749	lognorm	(0.059674979275190734, -18.891849530919366, 23.762220971653086)
204	750	gamma	(114.22319992654693, -10.878914380763096, 0.1386251324568303)
205	751	weibull_min	(3.7677902682227615, 0.17725180107095884, 5.11191736885721)
206	752	lognorm	(0.04609812078743841, -26.454138375178587, 31.326389859829003)
207	753	lognorm	(0.027968359053454378, -45.65375393104544, 50.54689768501964)
208	754	gamma	(36342.46407092959, -271.8098660447689, 0.007613601968920136)
209	755	weibull_min	(3.449437220232043, 0.5653450820264958, 4.855507181079035)
210	756	lognorm	(0.012249276101912173, -108.78071303895676, 113.67026042944042)
211	757	lognorm	(0.010017005651025753, -136.271981672717, 140.99521258515284)
212	758	gamma	(9246.538888376512, -135.67381069185785, 0.01519614383029591)
213	759	weibull_min	(2.7943217693890903, 0.8996873122252907, 4.426805926670507)
214	760	lognorm	(0.012654834212923537, -109.97687732247232, 114.80726033416803)
215	761	lognorm	(0.06665110117402731, -18.055959761385076, 22.946049413878647)
216	762	lognorm	(0.04803792601823259, -27.097702815814728, 32.00545339793529)
217	763	gamma	(2514.3080731717655, -66.83584597861179, 0.028485459799007608)
218	764	gamma	(27063.599457911558, -226.11291817425143, 0.008534326880190079)
219	765	gamma	(217.59302420657855, -17.401555419682673, 0.10263902604371966)
220	766	lognorm	(0.01059362577253211, -125.50303106095583, 130.30665507104067)
221	767	lognorm	(0.05725023003014769, -20.40152912644488, 25.291218718502616)
222	768	lognorm	(0.016698183440378857, -82.1919524472687, 86.88822007973036)
223	769	gamma	(2128.7905250670365, -62.30473550727149, 0.03157570798165678)
224	770	gamma	(278.99885910059277, -19.583868582762364, 0.087964345515622)
225	771	lognorm	(0.016002841943803053, -88.08742510409826, 93.00305542160572)
226	772	gamma	(9222.86703663219, -132.81444173371221, 0.014939752729483703)
227	773	lognorm	(0.06139034660907372, -18.753407374955707, 23.48805985103013)
228	774	lognorm	(0.08491684374020676, -11.804944448593265, 16.693603002456115)
229	775	weibull_min	(2.8112406322761556, 0.8882485143058372, 4.456776569652103)
230	776	lognorm	(0.0362796612141555, -35.63437604658043, 40.3891484178843)
231	777	lognorm	(0.1206882419403518, -7.373140085300228, 12.226761688833257)
232	778	lognorm	(0.05146283176418498, -24.535500755985108, 29.426681886339836)
233	779	gamma	(9024.530885858374, -137.5153081004887, 0.015787647827497808)
234	780	lognorm	(0.06395732912240325, -18.442496350597835, 23.317740897043706)
235	781	lognorm	(0.07068488273687978, -15.979751717705437, 20.79347327396411)
236	782	gamma	(152802.61708789217, -541.6393174478301, 0.003576470541987676)
237	783	lognorm	(0.017357697331258456, -82.34442285645386, 87.23040383245998)
238	784	lognorm	(0.00822121562429692, -168.54438754766716, 173.42629740195395)
239	785	lognorm	(0.02449966655080503, -54.83786462411368, 59.70603385514255)
240	786	lognorm	(0.009441574466769072, -139.02768003668086, 143.83545075327282)
241	787	lognorm	(0.07752426591579373, -14.26298422770726, 18.960861549954352)
242	788	lognorm	(0.01686177102990869, -75.57775393603227, 80.5394972355295)
243	789	gamma	(77.63064081359316, -8.237758311031037, 0.1674993754489149)
244	790	weibull_min	(4.036314465995639, -0.20762241909445556, 5.615923930782469)
245	791	lognorm	(0.05103367761535252, -23.73081378586963, 28.5706228026288)
246	792	lognorm	(0.013109419580717693, -107.80136922006596, 112.59571128571247)
247	793	lognorm	(0.02453757906908239, -53.0946587124846, 58.06913839238807)
248	794	weibull_min	(2.973830186111868, 0.8443407700693044, 4.532439322711985)
249	795	gamma	(13826.995833862813, -172.5241819362666, 0.012828065254325324)
250	796	lognorm	(0.020692782001207048, -67.25129277792584, 72.1753391768772)
251	797	lognorm	(0.0497300151604181, -24.128481547126, 28.95354672396337)
252	798	lognorm	(0.030004329301535855, -44.75155060007321, 49.727907775285956)
253	799	weibull_min	(3.080040687737732, 0.6369107152828279, 4.679611315390652)
254	800	weibull_min	(3.16800006793508, 0.5884847532216138, 4.71905093068376)
255	801	lognorm	(0.05377287836844717, -21.086245478817105, 25.79961092397196)
256	802	weibull_min	(4.475280948862586, -1.2589443720707856, 6.650445247704493)
257	803	lognorm	(0.05226261620851977, -22.86684891666628, 27.71958572510289)
258	804	gamma	(3625.705850696, -84.63167283149312, 0.024665732602034876)
259	805	lognorm	(0.03904319456307795, -32.59651967126713, 37.47005022512553)
260	806	lognorm	(0.04943541053840589, -24.66625256255564, 29.527229381310345)
261	807	gamma	(1090.535738254107, -45.91939856247879, 0.04653794620286389)
262	808	gamma	(2284.6099261252975, -66.33898340910196, 0.031195848445671873)
263	809	gamma	(4405.018692615216, -90.41183368209889, 0.02162557038518418)
264	810	weibull_min	(3.3899087735770506, 0.4930580517946883, 4.905040180945322)
265	811	weibull_min	(3.3209130561028637, 0.6356793432996324, 4.798402971615452)
266	812	lognorm	(0.04261693527446905, -28.963249162943313, 33.82152436363167)
267	813	lognorm	(0.030425417238060904, -47.95843200643791, 52.916160419934144)
268	814	lognorm	(0.037014486771091704, -35.43827270597231, 40.22552497506513)
269	815	lognorm	(0.05602874041856355, -21.81591888660234, 26.72704107827512)
270	816	lognorm	(0.14711403491812375, -4.6900269553556715, 9.47166230870597)
271	817	weibull_min	(3.8738602804269613, -0.18754121044473815, 5.54123303953086)
272	818	lognorm	(0.032687079464756394, -37.826428863903615, 42.723656022132715)
273	819	gamma	(340.52093163009613, -24.180100643897717, 0.08524002595120489)
274	820	gamma	(2518.7055944734693, -66.32178819455038, 0.028285252119928356)
275	821	lognorm	(0.008231725010823948, -170.89747045700318, 175.72822711628515)
276	822	lognorm	(0.005661042031070856, -258.5991975447685, 263.6343557320523)
277	823	lognorm	(0.03276497844591511, -40.61232642306477, 45.52459544740526)
278	824	lognorm	(0.05287418911465068, -23.7704811951642, 28.567048622556328)
279	825	gamma	(9182.747841129098, -136.4563166609202, 0.015389673332377979)
280	826	gamma	(3494.434412426561, -78.7841213069552, 0.023932376182594473)
281	827	lognorm	(0.042147922434777704, -31.240151847004107, 36.170863770896126)
282	828	weibull_min	(4.013430131580453, -0.4439556515728952, 5.853665141352028)
283	829	gamma	(295.3076196303738, -20.523592486946292, 0.08611408375949682)
284	830	gamma	(2908.0481250606413, -68.0855986540711, 0.025108534350821145)
285	831	lognorm	(0.012978278521606532, -100.95529858791613, 105.88969431387417)
286	832	lognorm	(0.012920176294401647, -109.01729739094299, 113.91257853117077)
287	833	weibull_min	(4.5544251832519365, -1.253490306824625, 6.820244452899596)
288	834	gamma	(2039.9092385222025, -60.79846478691303, 0.032210715327904954)
289	835	gamma	(544.7909618434348, -27.109690035602682, 0.05874875506307267)
290	836	gamma	(80.75603407162578, -8.869862281094253, 0.16974626751428215)
291	837	lognorm	(0.02308905568391908, -58.65544153355963, 63.53972935740212)
292	838	lognorm	(0.02725671648229542, -48.758146934616335, 53.56937609086863)
293	839	lognorm	(0.016782254753585916, -79.49125377285324, 84.43871948774763)
294	840	gamma	(1576.4638471799485, -55.41972787424666, 0.03824436913822363)
295	841	lognorm	(0.042806328162750665, -29.18609252442937, 34.09204368276727)
296	842	lognorm	(0.039311976890478675, -31.92023886961305, 36.75718007999458)
297	843	lognorm	(0.052166665745833694, -21.733576469649726, 26.634529733216073)
298	844	lognorm	(0.06425483373341842, -17.90750854343299, 22.71976390557345)
299	845	lognorm	(0.044934856383681825, -28.240111326198473, 33.20079956670499)
300	846	lognorm	(0.006869881650382166, -202.76174572989635, 207.59117748255892)
301	847	weibull_min	(3.994007015867655, -0.3295655857846275, 5.789280054147509)
302	848	lognorm	(0.02191557041512756, -58.63219888098091, 63.529614671649405)
303	849	lognorm	(0.046917242881385726, -23.572619375291627, 28.343223486498037)
304	850	gamma	(1473.538966533395, -50.06713799694151, 0.03733964572734996)
305	851	gamma	(1371.8636139661894, -52.004557079777946, 0.041445720664603516)
306	852	gamma	(9327426.96981772, -4336.540891736764, 0.00046544997662006357)
307	853	lognorm	(0.05571089862493148, -21.686028912837156, 26.499668962251754)
308	854	weibull_min	(3.2858175866966444, 0.5024537758186245, 4.87733560720101)
309	855	lognorm	(0.038089371699497256, -33.61371363183363, 38.43293523013917)
310	856	gamma	(64.21330311578657, -6.006173260015359, 0.17050611275569882)
311	857	lognorm	(0.06523414276707772, -17.291130025336795, 22.052860785115485)
312	858	weibull_min	(3.801331623563251, 0.17539427999848095, 5.327714027248643)
313	859	lognorm	(0.04850679551103947, -24.237403597426123, 29.095866354946743)
314	860	lognorm	(0.014172239423255604, -102.28795192278506, 107.24148410066397)
315	861	lognorm	(0.05731331510671575, -21.110788574675617, 25.971341977180884)
316	862	weibull_min	(3.6958121509908475, 0.33844211301753047, 5.21206815366026)
317	863	weibull_min	(3.9804660715040137, -0.36440669454417307, 5.819167873423386)
318	864	lognorm	(0.007389322672686353, -192.7746576499072, 197.69147406987014)
319	865	gamma	(179.05339042051213, -14.161465890361294, 0.10653801004813099)
320	866	gamma	(1478.9210382637477, -48.551432851731406, 0.03613820516917554)
321	867	lognorm	(0.02009050316166385, -67.77827834190771, 72.68595493794601)
322	868	weibull_min	(2.871871326323264, 1.1465450099062622, 4.22651672924438)
323	869	lognorm	(0.066725169630127, -16.55755898002968, 21.473044212974326)
324	870	lognorm	(0.010851600798786706, -126.51795102667018, 131.35427470758532)
325	871	lognorm	(0.07623163264056351, -14.156761056402974, 19.039015524435627)
326	872	lognorm	(0.03574166927016527, -33.35216763691944, 38.24609623274205)
327	873	lognorm	(0.012941708174490897, -106.28440809133116, 111.19618814680871)
328	874	lognorm	(0.039181758149574766, -32.93431629496769, 37.846083543347774)
329	875	lognorm	(0.037576837000887875, -33.7135127825905, 38.67144075837608)
330	876	lognorm	(0.04995361306554931, -24.664795439369342, 29.624004524853355)
331	877	lognorm	(0.03933757564045471, -33.009751960263316, 37.89321631222417)
332	878	lognorm	(0.019090777810139167, -67.19475174348281, 72.07053689800179)
333	879	lognorm	(0.06214095992054294, -18.905226923878757, 23.60637502048115)
334	880	gamma	(1475.548041505961, -52.66816669731192, 0.038989609480396106)
335	881	lognorm	(0.05067140809032032, -24.65459524365994, 29.510542914434133)
336	882	lognorm	(0.06325186177694533, -18.32831763476091, 23.12640532819534)
337	883	gamma	(159538.33988900104, -601.2899588096185, 0.003798726231742029)
338	884	gamma	(400.1411463670251, -24.20707052316348, 0.07276497151143174)
339	885	lognorm	(0.04219476147919203, -29.098810122103615, 33.94242080455834)
340	886	gamma	(17377.2704396622, -198.5810171023316, 0.01170462130416417)
341	887	lognorm	(0.050625799883557664, -23.891893894267938, 28.74858340891787)
342	888	lognorm	(0.09491617265409133, -10.335048254252698, 15.141091834577022)
343	889	gamma	(69.7609113453469, -7.34947356130899, 0.1762252824785014)
344	890	gamma	(142.77119024745326, -12.27693229072787, 0.12018945968843009)
345	891	gamma	(201.77591846004316, -15.762513820921995, 0.10165989631095701)
346	892	lognorm	(0.05418987723912021, -21.840401472074362, 26.651035259066354)
347	893	gamma	(159457113.79770207, -18757.930138466367, 0.00011766669182334084)
348	894	lognorm	(0.060090312269843196, -20.130545516308864, 25.018200336899476)
349	895	lognorm	(0.038964516505591754, -32.49870193528008, 37.382262990474814)
350	896	gamma	(134.4518957022226, -11.782926834860806, 0.12317510533611448)
351	897	lognorm	(0.05759410427750922, -20.714587577061664, 25.569986725168356)
352	898	gamma	(3506.3508217717954, -84.7207553656063, 0.0255520029691976)
353	899	lognorm	(0.0068675261738402275, -198.94779235081108, 203.80631229815356)
354	900	gamma	(10757.116624317336, -154.9496253591625, 0.014869461196148893)
355	901	lognorm	(0.015390679673094015, -88.03583790224994, 92.9726303223199)
356	902	lognorm	(0.05970084206636597, -19.923168252937884, 24.813355675024642)
357	903	gamma	(2670.4558476418542, -69.31912406854758, 0.027806935420409018)
358	904	lognorm	(0.012287991022134879, -115.15406637074744, 119.99282601777776)
359	905	gamma	(2000.144057469957, -58.236154909324085, 0.031563746187435834)
360	906	lognorm	(0.050746489772046814, -24.56292585427579, 29.433195513051256)
361	907	lognorm	(0.07618344866857024, -14.354393057000472, 19.056328870238154)
362	908	lognorm	(0.07595938029979102, -14.685374498765672, 19.52127499309738)
363	909	gamma	(72.69168457407523, -7.62258226579613, 0.17082730112533398)
364	910	lognorm	(0.037484261984955844, -36.25309645425746, 41.06503420252424)
365	911	lognorm	(0.010298645593615447, -137.41111859583953, 142.31616911028095)
366	912	lognorm	(0.059017577308841634, -19.04678081730821, 23.814170350971253)
367	913	lognorm	(0.06235686017752583, -17.55334193054388, 22.458545353627304)
368	914	lognorm	(0.05393501142294147, -22.032790525779014, 26.741927873944235)
369	915	gamma	(314.33778188680026, -20.205323737939793, 0.08000572477886564)
