516.0	443.0	0.0101084	6468.0	2771.0	0.9842	0.9924194110913409	29.0	23.0	31.0	0.0	[517, 908, 907, 861, 860, 859, 446, 445, 444]
142.0	416.0	0.0716929	5779.0	2009.0	1.0	0.9999999983694239	74.0	6.0	36.0	0.0	[143, 689, 690, 410, 411, 412, 413, 414, 415, 416, 417]
244.0	61.0	96.3988272	6402.0	2999.0	0.9698	0.9007622624556109	219.0	125.0	214.0	0.0	[245, 791, 797, 799, 805, 804, 808, 768, 772, 771, 776, 590, 592, 608, 62]
449.0	222.0	67.2472575	9145.0	4015.0	1.0	0.9990106916245336	335.0	11.0	122.0	0.0	[450, 451, 655, 653, 646, 507, 506, 505, 504, 477, 478, 479, 480, 486, 535, 487, 488, 405, 404, 403, 398, 400, 401, 585, 771, 769, 223]
728.0	352.0	0.4296734	12318.0	5607.0	0.9975	0.9976593712827727	275.0	5.0	82.0	0.0	[729, 731, 414, 735, 737, 866, 869, 820, 819, 829, 457, 831, 836, 846, 856, 863, 890, 891, 899, 353]
215.0	60.0	35.2501122	5133.0	2594.0	0.9952	0.9402041121924639	88.0	71.0	98.0	0.0	[216, 762, 763, 765, 774, 776, 771, 585, 587, 604, 606, 607, 61]
210.0	143.0	0.7722163	6030.0	2923.0	1.0	0.9994600740331228	46.0	9.0	24.0	0.0	[211, 757, 768, 584, 395, 600, 602, 671, 673, 683, 685, 690, 144]
851.0	830.0	0.0182421	5557.0	2560.0	0.9983	0.998922813375782	35.0	25.0	33.0	0.0	[852, 853, 849, 447, 848, 847, 846, 836, 831]
734.0	381.0	0.1402233	12257.0	4796.0	0.9955	0.99362491081654	107.0	30.0	75.0	0.0	[735, 737, 866, 812, 818, 820, 830, 468, 458, 467, 466, 465, 464, 463, 928, 382]
495.0	807.0	0.2050812	5467.0	2434.0	0.9966	0.9696115758090386	38.0	22.0	33.0	0.0	[496, 436, 437, 438, 536, 537, 399, 398, 397, 588, 584, 808]
382.0	781.0	533.668062	24968.0	8720.0	0.9997	0.9936833678142152	1772.0	107.0	633.0	0.0	[383, 929, 442, 443, 444, 445, 886, 858, 848, 844, 842, 651, 649, 642, 640, 635, 504, 477, 478, 479, 480, 486, 535, 487, 488, 405, 404, 403, 398, 397, 588, 584, 808, 804, 805, 799, 795, 787, 782]
52.0	56.0	0.3704664	9999999.0	8720.0	0	0.0	0.0	183.0	172.0	0.0	[]
48.0	305.0	28.9369186	8666.0	4187.0	0.9991	0.9860268667233839	144.0	2.0	51.0	0.0	[49, 595, 617, 619, 552, 553, 560, 561, 494, 493, 497, 498, 533, 532, 531, 529, 530, 523, 522, 511, 521, 519, 668, 850, 852, 306]
872.0	621.0	742.3077346	9999999.0	4187.0	0	0.0	0.0	960.0	1276.0	0.0	[]
464.0	763.0	53.4418447	13301.0	4858.0	0.9988	0.985614570074748	210.0	8.0	80.0	0.0	[465, 466, 467, 458, 468, 469, 470, 471, 472, 473, 475, 476, 477, 478, 479, 480, 486, 535, 438, 439, 440, 441, 426, 425, 424, 423, 764]
671.0	299.0	0.2681906	7498.0	3625.0	0.9819	0.9727051448282692	219.0	20.0	81.0	0.0	[672, 671, 673, 683, 685, 411, 695, 697, 809, 811, 817, 819, 829, 834, 456, 836, 846, 300]
183.0	279.0	0.0745206	5417.0	2466.0	0.9927	0.9602403616653992	94.0	32.0	62.0	0.0	[184, 730, 686, 685, 411, 695, 697, 809, 814, 813, 472, 815, 821, 826, 280]
476.0	545.0	0.0788675	4548.0	2423.0	1.0	0.9999999441396705	166.0	1.0	48.0	0.0	[477, 504, 505, 506, 644, 643, 578, 580, 582, 541, 526, 546]
24.0	650.0	0.0102854	3319.0	1637.0	0.9883	0.9933358831884427	29.0	18.0	26.0	0.0	[25, 571, 634, 505, 639, 640, 642, 649, 651]
232.0	110.0	62.724848	7765.0	3231.0	1.0	0.9900952708436909	355.0	13.0	121.0	0.0	[233, 779, 427, 428, 431, 432, 433, 434, 435, 436, 496, 495, 494, 493, 497, 498, 533, 532, 531, 529, 530, 523, 545, 524, 647, 657, 111]
219.0	471.0	197.4796431	9999999.0	3231.0	0	0.0	0.0	368.0	397.0	0.0	[]
578.0	518.0	0.0030149	2230.0	1072.0	0.9998	0.9996802873545885	21.0	5.0	11.0	0.0	[579, 656, 658, 510, 511, 521, 519]
612.0	910.0	116.0807088	11911.0	5499.0	0.9999	0.9999935918328569	674.0	412.0	699.0	0.0	[613, 615, 439, 438, 535, 486, 480, 479, 478, 477, 504, 505, 506, 507, 508, 509, 667, 669, 851, 853, 860, 861, 910, 911]
108.0	849.0	0.0134358	3178.0	1605.0	0.9986	0.9998114520004193	47.0	8.0	23.0	0.0	[109, 655, 663, 449, 662, 664, 669, 851, 850]
167.0	71.0	485.8640259	7696.0	3745.0	0.9945	0.9560416275496383	96.0	596.0	616.0	0.0	[168, 714, 715, 717, 716, 601, 600, 605, 604, 399, 537, 610, 615, 439, 614, 619, 434, 618, 72]
385.0	321.0	30.9896979	9999999.0	3745.0	0	0.0	0.0	87.0	102.0	0.0	[]
236.0	609.0	156.4630731	7138.0	3227.0	0.9945	0.94884428358296	201.0	98.0	177.0	0.0	[237, 783, 788, 792, 800, 757, 768, 772, 586, 588, 397, 398, 399, 537, 610]
541.0	749.0	437.308505	11640.0	4902.0	0.9872	0.9216141177966353	125.0	1030.0	1287.0	0.0	[542, 527, 526, 528, 529, 531, 532, 533, 498, 497, 493, 494, 495, 496, 436, 437, 438, 536, 537, 399, 398, 397, 588, 586, 772, 770, 761, 759, 750]
491.0	660.0	0.3351475	4232.0	1737.0	1.0	0.9999972087596102	136.0	35.0	88.0	0.0	[492, 493, 497, 498, 533, 532, 531, 529, 530, 523, 522, 511, 512, 661]
175.0	370.0	0.0977854	7894.0	3409.0	1.0	0.9999794667400176	86.0	52.0	71.0	0.0	[176, 722, 718, 716, 393, 392, 391, 709, 803, 795, 787, 782, 917, 371]
386.0	503.0	71.4190495	7450.0	2870.0	0.9926	0.9787278558540156	65.0	165.0	185.0	0.0	[387, 933, 534, 515, 514, 513, 512, 511, 510, 509, 508, 507, 506, 505, 504]
